Ensembl_GeneID	GeneSymbol	DCMvsControl_male_logFC	DCMvsControl_male_P.Value	DCMvsControl_male_adj.P.Val	DCMvsControl_female_logFC	DCMvsControl_female_P.Value	DCMvsControl_female_adj.P.Val
ENSG00000267605		0.615795321364973	8.36888240502616e-06	4.08152417880424e-05	NA	NA	NA
ENSG00000235194	PPP1R3E	0.301156198291686	8.38420640992882e-06	4.08606788331619e-05	NA	NA	NA
ENSG00000074211	PPP2R2C	-0.721435141245653	8.64951287064987e-06	4.19868084477867e-05	NA	NA	NA
ENSG00000147113	DIPK2B	-0.232164831559585	8.69751763388174e-06	4.22001199975943e-05	NA	NA	NA
ENSG00000102174	PHEX	-0.780032135465632	8.7399354856317e-06	4.23697638551583e-05	NA	NA	NA
ENSG00000272720		0.448942931100198	8.80836612248601e-06	4.26589081554049e-05	NA	NA	NA
ENSG00000131094	C1QL1	-1.01437002330768	8.80849693926387e-06	4.26589081554049e-05	NA	NA	NA
ENSG00000216775		0.571204521081714	8.9047378739563e-06	4.30748039475526e-05	NA	NA	NA
ENSG00000100416	TRMU	-0.366044319594648	9.08407634090858e-06	4.38504507410967e-05	NA	NA	NA
ENSG00000230587	LINC02580	0.533645942890812	9.31301811359233e-06	4.47891296964967e-05	NA	NA	NA
ENSG00000182851	NA	-0.624372193477793	9.51816921285097e-06	4.56806176471723e-05	NA	NA	NA
ENSG00000261879	ZNF594-DT	0.345145596894788	9.62540769918044e-06	4.61633042687904e-05	NA	NA	NA
ENSG00000171202	TMEM126A	-0.273012413062833	9.74290420082077e-06	4.66514498150361e-05	NA	NA	NA
ENSG00000136715	SAP130	0.152910793816567	9.88428156775045e-06	4.72521866251258e-05	NA	NA	NA
ENSG00000222894	NA	0.451958169507327	1.02829177732354e-05	4.91014049277584e-05	NA	NA	NA
ENSG00000243335	KCTD7	0.365330932465362	1.10106553351876e-05	5.23239031604239e-05	NA	NA	NA
ENSG00000227388		0.616888955036194	1.10740733982692e-05	5.26012158375843e-05	NA	NA	NA
ENSG00000122641	INHBA	0.72182164157857	1.11022142660549e-05	5.26987470678133e-05	NA	NA	NA
ENSG00000113209	PCDHB5	0.369043008284494	1.12624610829976e-05	5.33740487493214e-05	NA	NA	NA
ENSG00000144134	RABL2A	0.24655160716444	1.14666783323861e-05	5.42428960676794e-05	NA	NA	NA
ENSG00000175581	MRPL48	-0.29882889789965	1.15365878037715e-05	5.45611814178826e-05	NA	NA	NA
ENSG00000100401	RANGAP1	-0.41292559427194	1.18329294945401e-05	5.58483097492703e-05	NA	NA	NA
ENSG00000112902	SEMA5A	0.413826188281133	1.18748103807101e-05	5.60078153702988e-05	NA	NA	NA
ENSG00000228878	SEPTIN7-DT	0.450056165246997	1.21836822476855e-05	5.73344884033404e-05	NA	NA	NA
ENSG00000175063	UBE2C	-1.01984338009103	1.24917131574483e-05	5.86909995760646e-05	NA	NA	NA
ENSG00000131378	RFTN1	-0.221553603388271	1.28554141644379e-05	6.03316083448924e-05	NA	NA	NA
ENSG00000255160		0.800926105161901	1.29417870972447e-05	6.07095434916122e-05	NA	NA	NA
ENSG00000038427	VCAN	0.646830961862854	1.30175817538734e-05	6.10237686504044e-05	NA	NA	NA
ENSG00000197892	KIF13B	0.203312158117445	1.31109900853913e-05	6.14062395682933e-05	NA	NA	NA
ENSG00000256436	TAS2R31	0.802444104536249	1.31213361217847e-05	6.1440848568456e-05	NA	NA	NA
ENSG00000234141		0.709320610103099	1.34350606905157e-05	6.28249316403257e-05	NA	NA	NA
ENSG00000134461	ANKRD16	0.214735795426394	1.37284220268965e-05	6.41245983683831e-05	NA	NA	NA
ENSG00000269947		0.794829342462557	1.38679913957682e-05	6.4761961616957e-05	NA	NA	NA
ENSG00000134250	NOTCH2	0.393320599756587	1.40365003188961e-05	6.54900119279253e-05	NA	NA	NA
ENSG00000196653	ZNF502	0.233262865660445	1.40609680200451e-05	6.55894447642105e-05	NA	NA	NA
ENSG00000222040	NA	-0.533178881525822	1.42534744690478e-05	6.64277759455667e-05	NA	NA	NA
ENSG00000155893	PXYLP1	0.414543581308683	1.44932604142553e-05	6.74847512141248e-05	NA	NA	NA
ENSG00000123689	G0S2	-0.785240644820938	1.46175521025684e-05	6.80177676317675e-05	NA	NA	NA
ENSG00000099875	MKNK2	-0.42114521932905	1.50430657863747e-05	6.98413650819153e-05	NA	NA	NA
ENSG00000261355	NA	0.28314629695644	1.54012755006441e-05	7.13291522573847e-05	NA	NA	NA
ENSG00000139174	PRICKLE1	0.383060120687455	1.57394815953982e-05	7.27657768707386e-05	NA	NA	NA
ENSG00000138119	MYOF	0.538918911409246	1.5831481427457e-05	7.312603146121e-05	NA	NA	NA
ENSG00000163618	CADPS	0.502564739706147	1.60320303877409e-05	7.39373332196279e-05	NA	NA	NA
ENSG00000239998	LILRA2	-0.610340097498646	1.61747972164605e-05	7.45295922295487e-05	NA	NA	NA
ENSG00000024526	DEPDC1	-0.780618779773431	1.62596852940164e-05	7.48543464986608e-05	NA	NA	NA
ENSG00000248124	RRN3P1	0.284468064918194	1.66196419229216e-05	7.64268154016892e-05	NA	NA	NA
ENSG00000264098	NA	0.384976821610385	1.71907849723539e-05	7.8739630264599e-05	NA	NA	NA
ENSG00000000971	CFH	0.482244894894475	1.72614851874452e-05	7.89938171504734e-05	NA	NA	NA
ENSG00000196724	ZNF418	0.213395413054119	1.75822495557721e-05	8.0355559273917e-05	NA	NA	NA
ENSG00000134363	FST	0.583390947186343	1.78731460180098e-05	8.15550391808684e-05	NA	NA	NA
ENSG00000108669	CYTH1	-0.187243587153567	1.82854231163091e-05	8.32397322628741e-05	NA	NA	NA
ENSG00000171984	SHLD1	-0.282801786274192	1.85256543120425e-05	8.42719773987481e-05	NA	NA	NA
ENSG00000148019	CEP78	0.254859576399692	1.85430505896893e-05	8.43201606792851e-05	NA	NA	NA
ENSG00000207696	MIR659	0.650252887778048	1.87405625237279e-05	8.5087968058901e-05	NA	NA	NA
ENSG00000162889	MAPKAPK2	-0.218026460060875	1.87742479612125e-05	8.52222907125287e-05	NA	NA	NA
ENSG00000229358	DPY19L1P1	0.307043912303953	1.90017852806544e-05	8.61798559400433e-05	NA	NA	NA
ENSG00000221923	ZNF880	0.301175813221599	1.91992103546346e-05	8.69045502896234e-05	NA	NA	NA
ENSG00000160877	NACC1	-0.450908354259095	1.92598276098645e-05	8.71409705117775e-05	NA	NA	NA
ENSG00000170312	CDK1	-0.58149679842799	1.94994274218879e-05	8.81482708841095e-05	NA	NA	NA
ENSG00000168884	TNIP2	-0.373330493254267	1.96597945747261e-05	8.88207419316657e-05	NA	NA	NA
ENSG00000109158	GABRA4	0.570002040790584	2.0280055808471e-05	9.14582985581241e-05	NA	NA	NA
ENSG00000011347	SYT7	-0.384361327069174	2.04977202532364e-05	9.23597408027985e-05	NA	NA	NA
ENSG00000086991	NOX4	0.627813360200665	2.07218820651767e-05	9.33090858497156e-05	NA	NA	NA
ENSG00000135451	TROAP	-0.851532964307079	2.07989654653249e-05	9.36156164901273e-05	NA	NA	NA
ENSG00000010327	STAB1	-0.535283342345698	2.08233133163336e-05	9.37049099235012e-05	NA	NA	NA
ENSG00000140263	SORD	-0.380726181948395	2.11094007736931e-05	9.49062917975386e-05	NA	NA	NA
ENSG00000226054	MEMO1P1	-0.435322424098402	2.11131219373476e-05	9.49062917975386e-05	NA	NA	NA
ENSG00000090612	ZNF268	0.253133920380272	2.12840831505073e-05	9.55920752000633e-05	NA	NA	NA
ENSG00000261584		0.599985065293046	2.13944473041551e-05	9.5970734568509e-05	NA	NA	NA
ENSG00000257337		0.289449336318153	2.13961028466341e-05	9.5970734568509e-05	NA	NA	NA
ENSG00000258634		0.257297092612989	2.19034625295706e-05	9.80559790665674e-05	NA	NA	NA
ENSG00000136866	ZFP37	0.439991686056338	2.20002016556141e-05	9.83830838401799e-05	NA	NA	NA
ENSG00000227398	KIF9-AS1	0.318940897260322	2.20281435185605e-05	9.84868439025829e-05	NA	NA	NA
ENSG00000174672	BRSK2	-0.694785093906661	2.20950786587521e-05	9.87011671555303e-05	NA	NA	NA
ENSG00000250486	FAM218A	0.480335555292011	2.23456970516863e-05	9.97992543372219e-05	NA	NA	NA
ENSG00000060558	GNA15	-0.631864577548216	2.23646002064957e-05	9.98622167793697e-05	NA	NA	NA
ENSG00000103647	CORO2B	-0.262243679393409	2.25091795040918e-05	0.000100421481166709	NA	NA	NA
ENSG00000163016	ALMS1P1	0.647888397560506	2.25492257460169e-05	0.00010053539159579	NA	NA	NA
ENSG00000197016	ZNF470	0.240736011536642	2.27835750172665e-05	0.000101502184245692	NA	NA	NA
ENSG00000125753	VASP	-0.363259707209828	2.29800363202362e-05	0.000102302513875499	NA	NA	NA
ENSG00000182175	RGMA	-0.491952715422759	2.3478898820023e-05	0.000104268542182864	NA	NA	NA
ENSG00000242262		-0.539126895971409	2.41462239138858e-05	0.000107012727480158	NA	NA	NA
ENSG00000145216	FIP1L1	0.195098916736997	2.44980390539254e-05	0.000108410082959886	NA	NA	NA
ENSG00000093072	ADA2	0.481625307342759	2.47882185305467e-05	0.000109624168819598	NA	NA	NA
ENSG00000178821	TMEM52	-0.824969094619244	2.48130452479718e-05	0.000109710615595341	NA	NA	NA
ENSG00000133328	PLAAT2	-0.77209525694432	2.5545007491202e-05	0.000112755055368451	NA	NA	NA
ENSG00000214842	RAD51AP2	0.577200405186066	2.55668725954393e-05	0.000112827602337189	NA	NA	NA
ENSG00000158825	CDA	-0.534293523084758	2.5636844161604e-05	0.000113112369113013	NA	NA	NA
ENSG00000033327	GAB2	0.303299806685622	2.58098182535204e-05	0.000113778920900808	NA	NA	NA
ENSG00000120664	SPART-AS1	0.561805145015427	2.60344110141224e-05	0.000114647403111777	NA	NA	NA
ENSG00000221926	TRIM16	-0.335159676855884	2.60976027343673e-05	0.000114876992675892	NA	NA	NA
ENSG00000239801	DENND6A-AS1	-0.524553163360023	2.69944323900966e-05	0.000118398332523976	NA	NA	NA
ENSG00000158373	H2BC5	-0.412353809698933	2.7182039923936e-05	0.000118995148864402	NA	NA	NA
ENSG00000115596	WNT6	-1.12770270171765	2.73500624930362e-05	0.00011965508393006	NA	NA	NA
ENSG00000110080	ST3GAL4	-0.286796655814186	2.75337251587414e-05	0.000120407900362754	NA	NA	NA
ENSG00000115221	ITGB6	-0.459948437794502	2.76324036059481e-05	0.000120788594727642	NA	NA	NA
ENSG00000165689	ENTR1	-0.261405825542266	2.91068470950467e-05	0.000126886802912139	NA	NA	NA
ENSG00000204323	SMIM5	-0.630040851326033	2.92163288596581e-05	0.000127310658425782	NA	NA	NA
ENSG00000205250	E2F4	-0.203207268285389	2.92301371831632e-05	0.000127317434668479	NA	NA	NA
ENSG00000160255	ITGB2	-0.560333720058315	2.99221374455825e-05	0.0001300861795516	NA	NA	NA
ENSG00000257735		0.621499840153045	3.05213887003144e-05	0.000132442050236215	NA	NA	NA
ENSG00000247416		0.411819356695363	3.07472314614346e-05	0.000133338526085157	NA	NA	NA
ENSG00000170231	FABP6	-0.771489804559499	3.08219572925734e-05	0.000133606819878383	NA	NA	NA
ENSG00000196329	GIMAP5	-0.227612587223712	3.11200331412352e-05	0.00013472603460451	NA	NA	NA
ENSG00000180539	LINC02908	-0.758750586118188	3.1696584174988e-05	0.000136950226869087	NA	NA	NA
ENSG00000232079	LINC01697	0.784458654142488	3.16986955026375e-05	0.000136950226869087	NA	NA	NA
ENSG00000120279	MYCT1	-0.291152986691189	3.23103597960163e-05	0.00013941893416134	NA	NA	NA
ENSG00000196363	WDR5	-0.17071983777697	3.23686121095866e-05	0.000139641297124625	NA	NA	NA
ENSG00000156127	BATF	-0.901474068153814	3.27942435409583e-05	0.000141242937828944	NA	NA	NA
ENSG00000169908	TM4SF1	-0.268683044187773	3.40095377291801e-05	0.000146053358865487	NA	NA	NA
ENSG00000012211	PRICKLE3	-0.29038331391769	3.48910107201171e-05	0.000149622388315054	NA	NA	NA
ENSG00000198590	C3orf35	0.40465894493018	3.50982477412085e-05	0.000150417959643237	NA	NA	NA
ENSG00000176222	ZNF404	0.335499052532281	3.52041101986982e-05	0.000150747293228755	NA	NA	NA
ENSG00000112679	DUSP22	-0.173707987651408	3.55646043597169e-05	0.000152071613827012	NA	NA	NA
ENSG00000142002	DPP9	-0.273526295253774	3.56150047837922e-05	0.000152255793954328	NA	NA	NA
ENSG00000096746	HNRNPH3	0.215799417359337	3.64142302595089e-05	0.000155257307965296	NA	NA	NA
ENSG00000049246	PER3	0.534763887063033	3.64629489676755e-05	0.00015540125974103	NA	NA	NA
ENSG00000070601	FRMPD1	-0.767688490829221	3.65079992098689e-05	0.000155531623404439	NA	NA	NA
ENSG00000251003	ZFPM2-AS1	0.52696161092196	3.65354136851445e-05	0.000155614353718177	NA	NA	NA
ENSG00000204860	FAM201A	-0.828212804197877	3.68982781487282e-05	0.000156989164821286	NA	NA	NA
ENSG00000243701	DUBR	0.396546444560927	3.72856819036645e-05	0.000158549980691642	NA	NA	NA
ENSG00000224397	PELATON	-0.755580927462742	3.73584503207292e-05	0.000158794427513821	NA	NA	NA
ENSG00000234520	HRAT17	-0.437536307143629	3.74568051107648e-05	0.000159179931903232	NA	NA	NA
ENSG00000211455	STK38L	0.477302801268891	3.77025040988123e-05	0.000160158572705932	NA	NA	NA
ENSG00000174989	FBXW8	0.336890639202259	3.83060651856064e-05	0.000162456804208589	NA	NA	NA
ENSG00000237515	SHISA9	-0.714059736242995	3.93362568403982e-05	0.000166452199837164	NA	NA	NA
ENSG00000254469		0.34410937709429	3.95665807273434e-05	0.000167358663565016	NA	NA	NA
ENSG00000160321	ZNF208	0.41062105829818	4.05670003838846e-05	0.000171311285303293	NA	NA	NA
ENSG00000158163	DZIP1L	0.305987304373007	4.2299499764703e-05	0.000178120750680911	NA	NA	NA
ENSG00000163347	CLDN1	0.793238877713621	4.23524309896026e-05	0.000178279853504479	NA	NA	NA
ENSG00000218631		0.726927261265375	4.25015362761553e-05	0.000178790369505017	NA	NA	NA
ENSG00000270792		-0.656308409266716	4.25529982243291e-05	0.00017897062459012	NA	NA	NA
ENSG00000125733	TRIP10	-0.280733010839061	4.26071887607903e-05	0.000179162280380005	NA	NA	NA
ENSG00000196296	ATP2A1	0.491882428386944	4.33740312592013e-05	0.000182165671705227	NA	NA	NA
ENSG00000136098	NEK3	0.229097644881403	4.37767222639787e-05	0.000183745519161329	NA	NA	NA
ENSG00000149418	ST14	-0.777869586570374	4.39457698516525e-05	0.000184343367639723	NA	NA	NA
ENSG00000253327	RAD21-AS1	0.676324299059038	4.44043019677412e-05	0.00018615408496906	NA	NA	NA
ENSG00000163875	MEAF6	0.22200740829542	4.4559508723588e-05	0.000186767073575007	NA	NA	NA
ENSG00000128604	IRF5	-0.455340586430466	4.47883109325439e-05	0.000187498304769802	NA	NA	NA
ENSG00000269982		0.532053451491023	4.47971573285141e-05	0.000187498304769802	NA	NA	NA
ENSG00000188229	TUBB4B	-0.472143830029632	4.56010196552393e-05	0.000190555960075513	NA	NA	NA
ENSG00000260910	LINC00565	-0.616762384489561	4.5666834684293e-05	0.000190792619938539	NA	NA	NA
ENSG00000197935	ZNF311	0.424119068027384	4.6776124243885e-05	0.000195035039709505	NA	NA	NA
ENSG00000157856	DRC1	-0.798923745703876	4.74654727881059e-05	0.000197631735125151	NA	NA	NA
ENSG00000072071	ADGRL1	-0.403351783755459	4.77445999118019e-05	0.000198714306182086	NA	NA	NA
ENSG00000101336	HCK	-0.465705185644019	4.77900769718756e-05	0.000198863754415808	NA	NA	NA
ENSG00000114739	ACVR2B	0.290371514382974	4.83313351250719e-05	0.000200955077077655	NA	NA	NA
ENSG00000169567	HINT1	-0.320552623034079	4.85568201168085e-05	0.000201731163304158	NA	NA	NA
ENSG00000240849	PEDS1	-0.461411119289098	4.96847715017503e-05	0.000205882200713434	NA	NA	NA
ENSG00000154839	SKA1	-0.662920264522892	5.04881988698656e-05	0.000208919805000931	NA	NA	NA
ENSG00000120925	RNF170	0.168472209608561	5.05776966354251e-05	0.000209206829972287	NA	NA	NA
ENSG00000107295	SH3GL2	0.640031576598869	5.06387187686943e-05	0.000209417555170594	NA	NA	NA
ENSG00000270189	NA	0.325390128976826	5.15112384092713e-05	0.000212729540020482	NA	NA	NA
ENSG00000271327		0.419787815835378	5.20355978593558e-05	0.000214596499129842	NA	NA	NA
ENSG00000213753	CENPBD1P1	-0.185836174488726	5.21726536967688e-05	0.000215033700212724	NA	NA	NA
ENSG00000152359	POC5	0.233109000372306	5.30126759136836e-05	0.000218279456739104	NA	NA	NA
ENSG00000117650	NEK2	-0.970541219805602	5.32472283167515e-05	0.000219158378223492	NA	NA	NA
ENSG00000171421	MRPL36	-0.359456381261721	5.35827264622183e-05	0.000220451918157069	NA	NA	NA
ENSG00000131148	EMC8	-0.227524188381661	5.37103622946353e-05	0.000220933301434049	NA	NA	NA
ENSG00000215246		0.621734674852792	5.38113421705567e-05	0.000221304868720827	NA	NA	NA
ENSG00000204599	TRIM39	0.144250096566573	5.46707447418275e-05	0.000224439499502157	NA	NA	NA
ENSG00000181666	ZNF875	0.193008083323681	5.52683353304288e-05	0.000226624166634105	NA	NA	NA
ENSG00000104381	GDAP1	0.400190392277823	5.57443491454321e-05	0.000228530936987813	NA	NA	NA
ENSG00000105352	CEACAM4	-0.764568244920394	5.5874480686378e-05	0.000228974084627021	NA	NA	NA
ENSG00000162430	SELENON	-0.25771945708556	5.6574210409173e-05	0.000231567592379954	NA	NA	NA
ENSG00000124787	RPP40	-0.275917177965734	5.66372081095133e-05	0.000231779799472981	NA	NA	NA
ENSG00000243234		0.611432369094019	5.67443151557577e-05	0.000232113559649587	NA	NA	NA
ENSG00000226709	FGF12-AS3	-0.722801869524574	5.67522735469685e-05	0.000232113559649587	NA	NA	NA
ENSG00000196275	GTF2IRD2	0.268725823701947	5.71118540603867e-05	0.000233446388518666	NA	NA	NA
ENSG00000135245	HILPDA	-0.348820261271861	5.74842073925788e-05	0.000234737534648296	NA	NA	NA
ENSG00000182054	IDH2	-0.344296261605553	5.75478012053272e-05	0.000234904902150443	NA	NA	NA
ENSG00000100036	SLC35E4	-0.479141694919425	5.92256753988782e-05	0.00024151663274413	NA	NA	NA
ENSG00000078295	ADCY2	0.545662834597501	5.97244703282195e-05	0.000243502887559492	NA	NA	NA
ENSG00000143977	SNRPG	-0.266914525719946	5.98739606777337e-05	0.000244016626170619	NA	NA	NA
ENSG00000186184	POLR1D	-0.244785401564229	6.05404831794694e-05	0.000246491336393525	NA	NA	NA
ENSG00000198580		0.473891741152014	6.08629086090943e-05	0.000247416295736617	NA	NA	NA
ENSG00000177855	CACYBPP2	-0.37302944510904	6.13091835956761e-05	0.000249084290186069	NA	NA	NA
ENSG00000109452	INPP4B	0.556688517671645	6.13414941813854e-05	0.000249166847260236	NA	NA	NA
ENSG00000170962	PDGFD	0.431639764037424	6.15308888985531e-05	0.000249643381921287	NA	NA	NA
ENSG00000188938	FAM120AOS	0.135506688316996	6.16262682680721e-05	0.00024993276363755	NA	NA	NA
ENSG00000184661	CDCA2	-0.607248351394487	6.16822448992459e-05	0.000250020584891278	NA	NA	NA
ENSG00000123485	HJURP	-0.954826472261819	6.16840161078669e-05	0.000250020584891278	NA	NA	NA
ENSG00000074356	NCBP3	0.25371612473433	6.23512334091606e-05	0.000252527963647586	NA	NA	NA
ENSG00000009950	MLXIPL	-1.14490066677974	6.2384688350354e-05	0.000252614226151346	NA	NA	NA
ENSG00000198039	ZNF273	0.342306806168988	6.24023787236909e-05	0.000252636632039162	NA	NA	NA
ENSG00000205476	CCDC85C	-0.277944049309106	6.28210298373951e-05	0.000254232487059573	NA	NA	NA
ENSG00000135093	USP30	0.231715715964167	6.30620810292692e-05	0.000255106646616559	NA	NA	NA
ENSG00000175414	ARL10	0.344597456904449	6.34127456893682e-05	0.000256327614894138	NA	NA	NA
ENSG00000231365	WARS2-AS1	0.21666280985556	6.40088962937706e-05	0.000258435763334145	NA	NA	NA
ENSG00000165312	OTUD1	0.571170307169256	6.48087623583858e-05	0.00026136054542395	NA	NA	NA
ENSG00000104490	NCALD	-0.240150907144871	6.51188233338147e-05	0.00026250907229874	NA	NA	NA
ENSG00000269038	SF1-DT	0.571745504368116	6.54940423109557e-05	0.000263919273465963	NA	NA	NA
ENSG00000178538	CA8	-0.36827470727764	6.56007850253607e-05	0.000264298160839864	NA	NA	NA
ENSG00000226251	LINC02608	-0.641184749428206	6.57222152232991e-05	0.000264736064073537	NA	NA	NA
ENSG00000269345	VN1R85P	0.525362122213057	6.70619412689996e-05	0.000269923339436584	NA	NA	NA
ENSG00000164669	INTS4P1	0.803550142344216	6.71424466598995e-05	0.000270098266394223	NA	NA	NA
ENSG00000153786	ZDHHC7	-0.131887632949432	6.83006033321373e-05	0.00027427146625027	NA	NA	NA
ENSG00000234390	USP27X-DT	0.395975933380972	6.86875249294261e-05	0.000275665402772963	NA	NA	NA
ENSG00000262468	LINC01569	0.341490307223157	6.94565951906525e-05	0.000278429302595862	NA	NA	NA
ENSG00000198618	PPIAP22	-0.263126126710095	6.96828636655708e-05	0.000279228613543044	NA	NA	NA
ENSG00000249494	DMXL1-DT	0.647918093705778	6.98344041156192e-05	0.000279781907061246	NA	NA	NA
ENSG00000212978		0.242944556428302	7.00352909841771e-05	0.000280478585843551	NA	NA	NA
ENSG00000165275	TRMT10B	0.159636728683243	7.0415338717857e-05	0.000281838568649677	NA	NA	NA
ENSG00000075234	TTC38	-0.275593185147015	7.04155646229307e-05	0.000281838568649677	NA	NA	NA
ENSG00000183439	TRIM61	-0.352168754241844	7.04860776439153e-05	0.000282066470155634	NA	NA	NA
ENSG00000196440	ARMCX4	0.29825082390134	7.14862139253832e-05	0.000285793576680144	NA	NA	NA
ENSG00000107859	PITX3	-1.08106232172401	7.15680730659334e-05	0.00028606580619026	NA	NA	NA
ENSG00000144792	ZNF660	0.350557079180211	7.28355102996096e-05	0.000290628790233523	NA	NA	NA
ENSG00000084092	NOA1	-0.139674361393814	7.36302107485692e-05	0.000293574330308138	NA	NA	NA
ENSG00000129355	CDKN2D	-0.393794658274237	7.43639964642699e-05	0.000296045634199999	NA	NA	NA
ENSG00000259138		0.660762491097041	7.67547575392507e-05	0.000305135871167733	NA	NA	NA
ENSG00000078549	ADCYAP1R1	-0.484995254686472	7.75386083208615e-05	0.000308034758079874	NA	NA	NA
ENSG00000166387	PPFIBP2	0.205139327630688	7.79599071140567e-05	0.000309530918941004	NA	NA	NA
ENSG00000230189		0.7799056421233	7.798496200605e-05	0.000309571250324303	NA	NA	NA
ENSG00000143878	RHOB	-0.310030033839171	7.80649937077485e-05	0.000309770600389674	NA	NA	NA
ENSG00000186352	ANKRD37	-0.432497772037642	7.81921828156808e-05	0.000310156852661321	NA	NA	NA
ENSG00000223799	IL10RB-DT	-0.880000060935287	8.08349680906923e-05	0.000319967899408129	NA	NA	NA
ENSG00000256060	TRAPPC2B	-0.311063223239215	8.09797242040264e-05	0.000320418821150776	NA	NA	NA
ENSG00000137547	MRPL15	-0.204847495985206	8.23284588132277e-05	0.000325074615732032	NA	NA	NA
ENSG00000133398	MED10	-0.213069375076127	8.24134263212622e-05	0.000325348292625788	NA	NA	NA
ENSG00000225335		-0.383257358030004	8.24412475210948e-05	0.000325396308591808	NA	NA	NA
ENSG00000232023	LINC01807	-0.768161794697592	8.29145329417879e-05	0.000327078000961142	NA	NA	NA
ENSG00000099251	HSD17B7P2	0.305175143020366	8.29957730376203e-05	0.000327287478027865	NA	NA	NA
ENSG00000221869	CEBPD	-0.595062692633393	8.30148836285491e-05	0.000327287478027865	NA	NA	NA
ENSG00000141252	VPS53	0.138147318653438	8.41717684116325e-05	0.000331345618367519	NA	NA	NA
ENSG00000214765	SEPTIN7P2	0.262047961584059	8.49345995983126e-05	0.000334158635791847	NA	NA	NA
ENSG00000239704	CDRT4	0.676516266073786	9.08867061424352e-05	0.000356361630253952	NA	NA	NA
ENSG00000159216	RUNX1	0.552756444720712	9.20147061719913e-05	0.000360580352434499	NA	NA	NA
ENSG00000132664	POLR3F	0.138913003672986	9.28441814199539e-05	0.000363488118705362	NA	NA	NA
ENSG00000198046	ZNF667	0.248294539006999	9.38303990943077e-05	0.000366796373886157	NA	NA	NA
ENSG00000143401	ANP32E	0.303155804464444	9.42020917360368e-05	0.000368041674819812	NA	NA	NA
ENSG00000106278	PTPRZ1	0.592573251012604	9.45726135338867e-05	0.000369350400647942	NA	NA	NA
ENSG00000171451	DSEL	0.366955345478578	9.66828736496418e-05	0.000376671690534909	NA	NA	NA
ENSG00000124212	PTGIS	0.384192431631449	9.88897588483889e-05	0.000384370936590877	NA	NA	NA
ENSG00000180210	F2	0.720627175189755	9.88995427530639e-05	0.000384370936590877	NA	NA	NA
ENSG00000116560	SFPQ	0.19123338556907	9.95169581148347e-05	0.000386531316089813	NA	NA	NA
ENSG00000117399	CDC20	-0.584280969733756	9.95298143687305e-05	0.000386531316089813	NA	NA	NA
ENSG00000104774	MAN2B1	-0.31424821317097	9.99984557702287e-05	0.00038798878068729	NA	NA	NA
ENSG00000130518	IQCN	0.45429634578443	0.000100601062725722	0.00039018116545413	NA	NA	NA
ENSG00000160688	FLAD1	-0.24310792167217	0.000101735976672369	0.000394362121102126	NA	NA	NA
ENSG00000171747	LGALS4	0.61661436516713	0.000102445352584267	0.000396815819581296	NA	NA	NA
ENSG00000165802	NSMF	-0.333927511499905	0.000104147452773474	0.000403033187352991	NA	NA	NA
ENSG00000242142	SERBP1P3	0.735826707361188	0.000104322799011921	0.000403486336546942	NA	NA	NA
ENSG00000100865	CINP	-0.232766875239653	0.00010526796375412	0.000406839046824318	NA	NA	NA
ENSG00000185189	NRBP2	0.334247504434124	0.000106257338549074	0.000410123661948543	NA	NA	NA
ENSG00000206532	NA	0.69209181468884	0.000106275728771133	0.000410123661948543	NA	NA	NA
ENSG00000121417	ZNF211	0.254624780744589	0.000106957597917293	0.000412448662519811	NA	NA	NA
ENSG00000187994	RINL	-0.261974124645285	0.000107806040278322	0.00041548911777148	NA	NA	NA
ENSG00000188227	ZNF793	0.317868051450871	0.000108106690609148	0.000416570579927445	NA	NA	NA
ENSG00000143867	OSR1	-0.577191575344775	0.000108700327660085	0.000418780405840607	NA	NA	NA
ENSG00000168040	FADD	-0.221559545229558	0.00010983667663725	0.000422688143925683	NA	NA	NA
ENSG00000165629	ATP5F1C	-0.193709002723228	0.000111505119567039	0.000428315691261115	NA	NA	NA
ENSG00000188760	TMEM198	-0.533774441347656	0.000112677892252012	0.000432500790337838	NA	NA	NA
ENSG00000154654	NCAM2	-0.396925940737741	0.000113139880659896	0.000433953462531063	NA	NA	NA
ENSG00000182700	IGIP	0.256725628925523	0.000113742500105751	0.000435942990538108	NA	NA	NA
ENSG00000051180	RAD51	-0.444109120197685	0.00011411336670198	0.000437203147756978	NA	NA	NA
ENSG00000213553	RPLP0P6	-0.492412036224431	0.000115938202914499	0.000443622131240327	NA	NA	NA
ENSG00000120051	CFAP58	0.358816580648915	0.000116123737388253	0.000444250255277113	NA	NA	NA
ENSG00000148948	LRRC4C	0.563927473401067	0.000116375165796222	0.000445130189657884	NA	NA	NA
ENSG00000170153	RNF150	0.300227373440521	0.000117379674204643	0.000448644999041615	NA	NA	NA
ENSG00000154319	FAM167A	0.725058400055674	0.000119471008881928	0.000455462673926865	NA	NA	NA
ENSG00000108799	EZH1	0.180386578596565	0.000119828632181727	0.000456658500892804	NA	NA	NA
ENSG00000234418		0.711285961167322	0.00012253032849319	0.000465418160558761	NA	NA	NA
ENSG00000181284	TMEM102	-0.478109360536251	0.000124986953532519	0.000473710355892627	NA	NA	NA
ENSG00000140092	FBLN5	0.266736553404415	0.000125359424393604	0.000474948805528438	NA	NA	NA
